date,dow,eurusd,gbpusd,gold,ust10y,total_pnl
2017-01-18,-38924.64581976618,177308.3089691596,289036.5448504983,-8663.366336634226,-154999.9999999996,263756.8416632579
2017-01-19,-127807.91649667166,-129008.13312143767,-103325.79916047746,-128787.25336415264,-175000.0000000007,-663929.10214274
2017-01-20,168238.53155216505,60218.29130598455,63621.53344208865,42468.14888833051,-20000.00000000002,314546.5051885687
2017-01-23,-48367.77667099834,101313.32082551125,39714.702544981774,133272.44042182108,160000.00000000015,385932.6871213159
2017-01-24,199501.51137509086,87735.67295128349,104948.73657867165,-58024.69135802513,-170000.00000000015,164161.22954702072
2017-01-25,273845.1973638933,-59474.02657745737,12782.61564272576,-161117.07841031218,-130000.00000000012,-63963.2919811506
2017-01-26,56506.43719937731,42874.452418679706,80587.24966089503,-97719.86970684043,37500.00000000031,119748.26957211192
2017-01-27,-12414.860819733864,-128348.21428571174,-30869.083425676403,-17654.476670871387,67500.00000000033,-121786.63520199306
2017-01-30,-213635.76191238908,58036.132172607504,-2381.897578404013,64388.51948489366,-5000.000000000559,-98593.0078332925
2017-01-31,-187590.78730146927,-9333.582228858717,-73062.26175349484,193597.04994971195,80000.00000000007,3610.4186658891995
2017-02-01,47308.9882295108,177420.86095807518,71999.99999999873,-37233.16233658735,-57500.00000000033,201996.68685099704
2017-02-02,-10610.358283719701,-68493.15068493178,56393.96346306613,138105.50763105668,10000.00000000001,125395.96212547134
2017-02-03,328352.001593164,-9287.638153616663,-111365.61093120556,22191.172844578945,-52499.99999999977,177389.92535292092
2017-02-06,-33201.37149963209,39026.20330793472,-28753.99361022435,141567.50102584992,195000.00000000073,313638.3392239289
2017-02-07,66099.25385564596,-74190.85597700103,-12816.40499839809,51219.512195122,60000.00000000005,90311.50507536888
2017-02-08,-62629.75795770121,-121009.02913525057,22457.491177414468,41322.314049585526,94999.99999999953,-24858.981865952257
2017-02-09,206045.17525882216,26222.138977334274,25608.19462227748,-30300.5817711699,-110000.0000000001,117574.92708726392
2017-02-10,168247.2090579168,-61728.39506172645,-23946.36015325635,-8501.335924213648,-34999.999999999476,39071.117918720876
2017-02-13,246561.68395959298,-73177.59639741128,-10401.664266282973,-121516.52624757036,-62500.00000000089,-21034.10295167254
2017-02-14,158177.77246503904,-41431.261770243924,30436.523828594185,-6125.449199607669,-90000.00000000007,51057.585323781575
2017-02-15,183411.76361573287,-37742.970371767995,-42322.12728579321,95596.0454285465,-79999.99999999897,118942.71138671918
2017-02-16,13431.587445286164,54830.78086594428,0.0,101079.8083949016,129999.99999999901,299342.1767061311
2017-02-17,7264.87249857799,122560.57320637393,15236.567762628716,-29032.258064518035,62500.00000000089,178529.7554030635
2017-02-21,201863.84342551822,-118065.96701649186,-12811.273921049526,-1212.0232708451306,-5000.000000000559,64774.57921713114
2017-02-22,55006.508219638265,-126307.85182392134,11224.244367833424,-66666.6666666671,22499.99999999974,-104243.76590311702
2017-02-23,58491.69217736372,22766.078542968415,-26427.484583966267,221590.90909091072,75000.00000000063,351421.19522727723
2017-02-24,19240.45377485806,56850.48322911168,81901.39714147948,80387.13805791242,177499.99999999933,415879.472203361
2017-02-27,26357.0418638992,-58578.987150417204,-124243.38961452786,5967.061818760167,-130000.00000000012,-280498.27308228577
2017-02-28,-42327.656372372905,58751.06604757097,31451.61290322607,-57261.01479243018,27500.000000000302,18114.007785994258
2017-03-01,510077.24300699774,-28344.671201814275,-49039.31184178756,-44307.83969343488,-262499.99999999994,125885.42026996112
2017-03-02,-186606.55299056417,-62446.77831393375,-85635.80546130156,-204179.67811674264,-64999.999999999505,-603868.8148825417
2017-03-03,4566.020900850232,-49354.593773731634,2444.589308996381,-77928.40327948747,-7500.000000000284,-127772.38684337278
2017-03-06,-85593.39341540795,209324.45290199996,20366.598778003285,-12239.90208078285,-5000.000000000559,126857.7561838119
2017-03-07,-49407.42586022895,-77212.80602636549,-46341.463414634185,-115149.04042466411,-42499.99999999976,-330610.7357258925
2017-03-08,-115463.68990612011,-17014.840722187062,-31038.144245691958,-81474.77573862139,-102499.99999999981,-347491.45061262033
2017-03-09,4128.361845880946,-43519.394512772094,-22941.417451862733,-75713.69466280342,-114999.99999999955,-253046.14478155685
2017-03-10,75157.52805013042,58784.488480139174,-16424.406668309464,-21207.584830339467,40000.00000000004,136310.02503162067
2017-03-13,-35999.651724299976,211760.25713745438,11515.999012914335,21237.611393355448,-65000.00000000061,143514.21581942358
2017-03-14,-73933.93571720197,-72965.38821328414,28756.881110836297,-6237.524950099549,32499.999999999753,-91879.9677697496
2017-03-15,189349.7115998799,-73232.56032297554,-40144.19138128722,-22464.431317083534,217500.00000000047,271008.5285785341
2017-03-16,-25978.39628450227,237467.01846965923,104466.56247429464,329972.50229147676,-34999.999999999476,610927.6869509288
2017-03-17,-33320.51560697547,68914.13671074265,54542.494301532686,40358.744394619614,52499.99999999977,182994.85979991924
2017-03-20,-14659.601752262663,-59396.75174013725,27528.135373653397,46348.99983737117,70000.00000000006,69820.78171862471
2017-03-21,-398201.7482179667,-9308.386856556883,-14533.710133225464,151994.16342412398,92499.99999999981,-177549.68178362522
2017-03-22,-11362.97108429718,137828.27342148972,92989.40729360438,38520.182970870344,100000.00000000009,357974.8926016673
2017-03-23,-7995.624670272816,-40695.52349241557,-5608.075628904529,-28816.13703673902,-55000.000000000604,-138115.36082833254
2017-03-24,-101425.30854575337,-11121.408711769476,35270.5410821641,15638.784184776045,45000.0000000006,-16637.39199058211
2017-03-27,-77725.96801821297,122403.56083085935,-3195.1433820587295,86524.59541740321,67499.99999999923,195507.0448479901
2017-03-28,256347.87246155422,20276.49769585249,34358.76947662786,-1194.8382985516037,-89999.99999999897,219788.30133548402
2017-03-29,-71313.672922253,-79182.39572783258,-109093.80474597885,-22703.73615868626,57499.99999999922,-224793.6095547515
2017-03-30,117184.39909929379,-107228.69291921011,15296.674985911806,-100526.5677357603,-74999.9999999995,-150274.1865697643
2017-03-31,-110208.22066633962,-135687.73234200914,30546.623794212024,27710.843373494055,50000.000000000044,-137638.48584064265
2017-04-03,-22036.73967561881,-33685.7864695439,50488.86039429323,42090.91637938034,114999.99999999955,151857.2506285104
2017-04-04,66151.86964200603,1874.5899334504657,-39071.84435053002,50367.76463063664,-0.0,79322.37985556311
2017-04-05,-69511.97820703137,18744.142455484613,-41626.64105027303,-114741.03585657314,-17500.000000000295,-224635.5126583932
2017-04-06,25086.993265739377,-14981.273408243289,39389.06752411597,59017.183234298944,35000.00000000059,143511.9706159116
2017-04-07,-11602.893100941536,-50599.700149922544,-16014.092401313019,47988.482764136366,-75000.00000000063,-105228.20288804136
2017-04-10,3253.2762719017505,-118365.42977923914,-75386.95965995545,-38268.35685242891,30000.000000000025,-198767.47001972172
2017-04-11,-11385.40866936988,30240.030240031858,40404.040404038446,240987.93062105385,157500.0000000004,457746.59259575466
2017-04-12,-100739.42076285703,24532.93074164531,53923.541247486995,48379.48395217006,5000.000000000559,31096.535178445898
2017-04-13,-235595.52172557786,113090.1894260683,46429.71501761073,124676.54669489626,159999.99999999904,208600.92941299645
2017-04-17,314299.6834243905,-112454.3154343538,-11952.191235058419,40827.43603701644,-49999.99999999894,180720.6127919958
2017-04-18,-192732.24880456907,64084.440674774254,18348.623853210454,26756.630991158214,182499.99999999988,98957.44671457374
2017-04-19,-202582.14086636915,157820.57303898255,228539.5763656628,-119609.81652086366,-57500.00000000033,6668.192017412199
2017-04-20,298841.0884074999,-26097.492776588904,-49046.32152588517,5852.973310442877,-97500.00000000036,132050.24741546833
2017-04-21,-52639.35397311403,0.0,15647.003598810994,64357.59419611387,10000.00000000001,37365.24382181084
2017-04-24,368144.75154469785,296780.214652359,18747.070770190887,-135156.12863135184,-90000.00000000007,458515.9083358959
2017-04-25,391451.21651097405,-16553.246275516907,-38203.64883829641,-119924.7530960973,-134999.99999999956,81769.56830106385
2017-04-26,-35056.477101481076,115968.70685687932,43046.09845816598,-41482.30088495519,40000.00000000004,122476.02732860905
2017-04-27,10412.351031632294,-34773.060029282824,12468.827930174342,19015.925837889692,37500.00000000031,44624.04477041382
2017-04-28,-68093.87202813543,-82500.68750572881,35803.23785803419,28487.773996990207,34999.999999999476,-51303.54767884039
2017-05-01,-45211.41080135793,81001.47275404978,29471.071816347117,-151646.7893531309,-107500.00000000038,-193885.6555840923
2017-05-02,60967.91253097589,1833.5166850036444,-27064.64583977608,21543.126146971183,72500.0000000009,129779.90952317553
2017-05-03,13381.931838307715,49500.41250343595,34891.83531053763,-103975.77882240161,-32500.000000000862,-38701.599170121175
2017-05-04,-10738.194189302552,-85954.64520848362,-54087.46716118129,-239489.730423621,-117499.99999999927,-507770.0369825878
2017-05-05,92664.14242054988,170814.58352465884,41174.642635177785,-20790.86832450061,10000.00000000001,293862.5002558858
2017-05-08,8897.05973359023,-30959.75232198178,31721.470019341337,6123.448726323977,-60000.00000000005,-44217.77384272629
2017-05-09,-60797.78110704925,-67487.46010031947,-17738.701218571463,-134660.8993715831,-77500.00000000035,-358184.84179752367
2017-05-10,-54512.87151180706,-75036.60322108363,4635.710422622452,37058.38754838209,-17500.000000000295,-105355.37676188645
2017-05-11,-39590.58611639421,-29392.853862406642,-13900.687311761973,66540.7048385791,35000.00000000059,18656.57754801686
2017-05-12,-38163.10394838651,-11038.54291233386,-30160.080426880897,42937.7606935466,162499.99999999985,126076.03340594519
2017-05-15,142920.3109978061,114127.93373216878,-3878.3741855408225,29358.995269938016,-7500.000000000284,275028.8658143718
2017-05-16,-3653.141701859819,100668.06991855249,12415.612632885597,78137.71772749667,22499.99999999974,210068.25857707468
2017-05-17,-621966.4200002383,203970.13294481515,10850.189878324201,273279.3522267207,282500.0,148633.25504962174
2017-05-18,95266.4953003679,111772.12907877986,41031.19919485865,-69184.89065606271,-42499.99999999976,136384.93291794398
2017-05-19,240221.41971502986,-75295.80494801013,-9252.120277563059,11983.702165057064,-30000.000000000025,137657.1966545137
2017-05-22,151390.25342180146,163757.4230700034,41673.09770026107,95793.08693222655,-22499.99999999974,430113.8611242927
2017-05-23,72161.39111923204,60687.19321731031,-13064.863203195997,-70199.09574046302,-77500.00000000035,-27915.374607117017
2017-05-24,124551.59087033762,-106771.06504137335,-29242.016160061503,-28689.83104877043,47500.00000000032,7348.678620132654
2017-05-25,117480.51866467657,93031.57706413767,17751.022613259338,40721.814116893016,27500.000000000302,296484.9324589669
2017-05-26,-4432.491657954119,-35615.706526577196,-36209.553158707,140946.01051122812,12499.999999999734,77188.25916798954
2017-05-30,-84360.83391681337,-146284.89876014506,-92012.680739193,-65083.6225938789,82499.9999999998,-305242.03601003054
2017-05-31,-34651.372573819564,77275.5863060448,-3901.982206961918,117661.04112194142,52499.99999999977,208883.27264720452
2017-06-01,225790.32922153684,128893.66272824888,51526.27059099135,-58962.26415094297,-52499.99999999977,294747.99838983436
2017-06-02,102810.79710823926,-49804.34009249635,10097.087378639902,116022.09944751252,145000.00000000067,324125.643841896
2017-06-05,-36722.595041377426,115905.84878744981,-13966.480446927499,29370.300751878633,-57500.00000000033,37087.07405102319
2017-06-06,-78991.07063619792,-42549.41937771761,28749.02874902885,177049.94919096385,87500.00000000035,171758.4879260775
2017-06-07,62030.92982996594,24873.41209914007,0.0,-49830.037082820854,-77500.00000000035,-40425.69515371519
2017-06-08,14612.47425460388,-28391.447076570043,42612.535833268514,-160452.67808696916,-40000.00000000004,-171619.11507566684
2017-06-09,147782.15822189744,-124389.16037316616,-184385.1257521989,-91671.23716994352,-12499.999999999734,-265163.36507341085
2017-06-12,-59726.48513513923,30397.854269113013,12575.65039691988,-28379.97635002143,-35000.00000000059,-80132.95681912836
2017-06-13,152950.20124159174,-10712.372790575575,-54164.377109664485,-3554.221625464149,15000.000000000568,99519.22971588808
2017-06-14,75633.6483582709,23222.57949267659,63930.54459352898,82951.493126876,172499.99999999988,418238.2655713524
2017-06-15,-24005.17250413625,12489.963422246397,2352.7566465397776,-242771.84160904965,-60000.00000000005,-311934.29404439975
2017-06-16,39948.68889835468,-123038.51640513397,3136.2709738114168,21562.050790606692,12499.999999999734,-45891.505742361434
2017-06-19,236849.21821076176,109446.48784426469,17244.08214453632,-117224.88038277412,-82499.9999999998,163814.90781678885
2017-06-20,-100550.46706789584,-112419.7002141325,-37558.685446008596,-38579.00659058055,92499.99999999981,-196607.85931861767
2017-06-21,-93112.07734239547,-14356.213548678554,-78542.25573358464,29008.86381950185,-4999.99999999945,-162001.68280515625
2017-06-22,-20826.687304963954,53874.472479127355,34832.1722609235,50667.52452951295,4999.99999999945,123547.48196459928
2017-06-23,-4138.374532479116,-30446.852332766117,1577.7847901543573,103398.52516832449,22499.99999999974,92891.08309323335
2017-06-26,24195.176762910054,87892.3766816131,51269.916390597195,-118213.66024518498,17500.000000000295,62643.809589935656
2017-06-27,-161663.83693258234,-26788.10608089721,-14125.40218158953,1203.5625451367605,-152499.99999999985,-353873.7826499322
2017-06-28,236419.23807146138,277181.6881258893,69155.20628683724,19255.455712451352,-57500.00000000033,544511.588196639
2017-06-29,-273381.8046564379,77608.25469618649,99898.54054475833,-45673.07692307676,-114999.99999999955,-256548.08633856935
2017-06-30,102926.52380346379,103663.3576385837,54091.64670427291,-42195.788458447845,-87500.00000000035,130985.7396878722
2017-07-03,212528.2733237066,-33210.977101905126,3842.902159711947,0.0,-0.0,183160.19838151344
2017-07-05,-1792.4259064688863,-110303.7730893841,-62231.10018438893,-245425.96921092898,-80000.00000000007,-499753.26839117095
2017-07-06,-257682.56792826738,-22887.32394365889,-2319.288751451154,22123.893805309213,-90000.00000000007,-350765.2868180683
2017-07-07,154807.4018622847,137481.2725830621,32477.575007734406,-166912.12567501335,-57499.99999999922,100354.12377806866
2017-07-10,-9512.317447094576,-36761.48796498912,-63974.102050256,43438.68939268414,54999.99999999949,-11809.218069656068
2017-07-11,899.1747210940205,0.0,0.0,18562.824849434055,22499.99999999974,41961.99957052781
2017-07-12,201197.4364136282,122763.94247632271,-24047.785276548606,55619.6440342771,87500.00000000035,443033.2376476798
2017-07-13,34053.74477409406,-95868.92103887079,26438.569206843622,-22165.66784336127,-52499.99999999977,-110042.27490129413
2017-07-14,137462.88815200125,-26272.00280234332,41104.389638590976,127024.58275096418,72499.99999999978,351819.85773921286
2017-07-17,-12972.704173358496,124517.71308312764,126670.27110527584,75819.33800750229,24999.99999999947,339034.61802254675
2017-07-18,-88981.7343913879,-1742.919389977615,-44237.6630310426,100989.61713173371,115000.00000000065,81027.30031932627
2017-07-19,107102.15145218527,132473.418162804,-10725.503715619534,1208.6052695214898,-12499.999999999734,217558.6711688915
2017-07-20,-46853.73658491698,-38095.23809523707,-4601.579875758155,43506.28424105607,4999.99999999945,-41044.270314856694
2017-07-21,-51353.93752851436,175225.53782095775,-52175.24744878354,114476.22107969124,84999.99999999952,271172.5739233506
2017-07-24,-108502.89178858219,91151.43176541274,30852.294639414078,-4783.544606551948,-54999.99999999949,-46282.70999030681
2017-07-25,163114.03665754898,-73617.53124464965,19992.310649750154,-26317.888188850946,-180000.00000000015,-96829.07212620162
2017-07-26,158017.49190201942,10310.16410344865,-2302.202440334078,-32355.99584565041,110000.0000000001,243669.4577194837
2017-07-27,137897.77628954503,142550.4508372688,66779.24470371632,127301.84147317857,-70000.00000000006,404529.3133037087
2017-07-28,54210.41403341431,-66507.50341064215,-28974.456728936282,104795.17307081743,52499.99999999977,116023.62696465307
2017-07-31,97495.17986689105,99238.60039353195,51999.694119446714,-21286.660359510766,-7499.999999999174,219946.81402035974
2017-08-01,116394.22743102923,131097.30143866295,38037.276530999974,71056.37138796638,102499.99999999981,459085.17678865837
2017-08-02,83373.09551300964,-21989.17456021299,9852.216748769128,-9429.514380008275,-27500.000000000302,34306.6233215572
2017-08-03,15674.792789315272,67733.46880027287,15142.337976983277,-47177.22912407629,84999.99999999952,136373.37044249463
2017-08-04,106003.78641702491,57379.1241245436,-63501.66313879635,-112399.43208708025,-97499.99999999926,-110018.18468430734
2017-08-07,40572.02320573494,-180058.8977702966,-73797.93061472962,-1192.0845585305929,24999.99999999947,-189476.8897378224
2017-08-08,-52345.51111697516,39055.86687043439,-6898.137502873158,-21459.22746781048,-64999.999999999505,-106647.00921722391
2017-08-09,-58065.667089570175,-77959.4949580531,-39883.41770210235,198185.29130849804,104999.99999999953,127276.71155877193
2017-08-10,-324923.9184169633,11909.825606122304,21561.68181117968,126080.12568735449,72499.99999999978,-92872.28531230705
2017-08-11,22928.48245354473,13603.128719608116,-28430.92054710117,46739.89249824762,57500.00000000033,112340.58312429962
2017-08-14,216789.3049420111,93457.94392523477,22347.229714108074,-40770.36576842386,-74999.9999999995,216824.1128129305
2017-08-15,8402.402323214319,-82875.26427061431,-31523.912040596348,-122644.44790531015,-117500.00000000038,-346141.2218933068
2017-08-16,41174.61756198204,-59442.93478260976,-75588.12186656438,37685.48323781151,100000.00000000009,43829.044150619506
2017-08-17,-435639.347701029,56213.26973852536,19429.54845729261,111598.40238076479,67500.00000000033,-180898.12712444586
2017-08-18,-122648.75707620027,-98522.16748768461,-20943.22060192333,-8162.313432836799,12499.999999999734,-237776.45859864526
2017-08-21,47216.75368901113,68282.69033799738,6995.724834824025,59500.66111845675,34999.999999999476,216995.82998028878
2017-08-22,316300.1785405706,95270.50017012595,18642.22463880738,-66237.9919429823,-87499.99999999924,276474.9114065223
2017-08-23,-140320.33950855228,-84659.66813410386,-57373.23616064605,44354.52493969705,110000.0000000001,-127998.71886360501
2017-08-24,-46036.39541189974,93521.5099472897,-15595.75795383683,-27930.793700056132,-57500.00000000033,-53541.43711850334
2017-08-25,48635.65834533734,-25387.15410002723,0.0,69957.24834823025,62499.999999999774,155705.75259354012
2017-08-28,-8455.706903052751,254194.20437214235,78881.59950015572,199613.15280464408,25000.00000000058,549233.24977389
2017-08-29,91430.36628087908,20080.32128513637,17047.655947306506,38940.215316481954,57499.99999999922,224998.55882980314
2017-08-30,43315.068530740406,10030.09027081614,0.0,-57116.746630112015,-17499.99999999918,-21271.587828554653
2017-08-31,89001.08393631977,-128654.97076023358,-4641.448131816883,92882.80712483887,54999.99999999949,103587.47216910767
2017-09-01,62925.72022180143,28588.245186242923,16252.6120269324,94590.48776781498,-90000.00000000007,112357.06520279164
2017-09-05,-372881.3019725685,-28547.43912678481,-13908.205841446365,166477.91619479048,217500.00000000047,-31359.030746008706
2017-09-06,87414.2831596647,52131.50592785265,90529.24791086436,-59363.7992831536,-95000.00000000064,75711.23771522747
2017-09-07,-36688.97689066919,6709.158000672844,6901.311249136732,125946.4727490811,117500.00000000038,220367.96510822186
2017-09-08,20902.20787173913,169349.42991281065,42145.59386973127,10036.428518327422,-0.0,242433.66017260848
2017-09-11,416799.13422415504,-18289.13459140491,70965.28042731753,-167161.9613670128,-160000.00000000015,142313.3186930547
2017-09-12,97570.56258293818,-98186.05425195636,-21215.33565691891,-33809.166040571494,-114999.99999999955,-170639.99336650813
2017-09-13,62218.39642730487,26758.090141316694,90356.87167805673,-51957.83132530052,-60000.00000000005,67375.52692137775
2017-09-14,71553.71063868653,-140292.27557411205,-62457.671758596734,14734.774066795797,-5000.000000000559,-121461.46262722701
2017-09-15,102240.72983154087,52140.27415692435,146145.69135241729,-48690.269494979235,-12499.999999999734,239336.42584590355
2017-09-18,99035.22220336192,25163.56316054402,131353.08605119577,-160178.7337170574,-67500.00000000033,27873.137698043996
2017-09-19,61830.11774926528,36860.18262544888,-42725.59852670388,-1148.2814054958324,-34999.999999999476,19816.42044251498
2017-09-20,65382.10524433707,56860.94155029853,-1479.6182584886353,66605.42030316962,-85000.00000000063,102368.84883931595
2017-09-21,-83328.16510720043,-201784.37421829454,-18497.965223824853,-244664.63414634208,-2499.999999999725,-550775.1386956617
2017-09-22,-15089.965083770474,124663.07277628097,66716.0859896221,31380.75313807498,40000.00000000004,247669.94682020758
2017-09-25,-83782.29757234734,-31809.81081533529,-53755.52282768869,156576.2004175353,104999.99999999953,92228.56920216352
2017-09-26,-18476.33374282176,-119057.60040245017,-21470.34870807696,-112488.52157943023,-22499.99999999974,-293992.80443277885
2017-09-27,88566.75904851619,-118083.67071524772,-22258.495325716554,-157286.04471858087,-200000.00000000017,-409061.45171102916
2017-09-28,63433.52561310911,-61089.42813507712,-36436.64485425302,24544.179523140476,-0.0,-9548.367853080556
2017-09-29,37359.480278087445,54468.08510638057,23136.05492947124,-46674.44574095736,-42499.99999999976,25789.174572982134
2017-10-02,238242.73859198496,42437.61670344792,-26805.658972449688,-103004.29184549264,-27500.000000000302,123370.40447749027
2017-10-03,130441.62499556644,-123655.4586262395,-88099.14887263015,-14143.160210576267,7500.000000000284,-87956.1427138792
2017-10-04,30870.072746399524,23862.28055224038,-26363.362458570184,25953.59811246478,10000.00000000001,64322.58895253451
2017-10-05,175682.34249595195,15321.756894790538,-6041.839740201782,-44751.511344900966,-50000.000000000044,90210.7483056397
2017-10-06,-2643.203914403092,-76550.1403419222,-90682.38494672421,20080.32128513748,-50000.000000000044,-199795.40791791206
2017-10-09,-19364.467826218366,51229.508196719566,-22115.457942498695,120320.85561497374,22499.99999999974,152570.438042976
2017-10-10,107040.22262573721,0.0,45857.53592173614,102980.1841160849,40000.00000000004,295877.9426635583
2017-10-11,64708.9793208111,124339.97615397985,50973.828362750326,-55788.005578799595,-0.0,184234.77825874166
2017-10-12,-48782.641808710614,84638.17181548983,21951.404132920514,87494.16705552959,55000.000000000604,200301.10119522992
2017-10-13,47057.90155514644,-55625.79013906665,18126.888217522286,95105.54395732007,107500.00000000038,212164.54359092252
2017-10-16,130440.56153187933,-30425.963488844853,18848.00965018085,-18440.26123703324,-67500.00000000033,32922.34645618177
2017-10-17,61715.48846188646,-32165.227695954978,-27090.0744977054,-195015.00115393588,22499.99999999974,-170054.81488571005
2017-10-18,243748.869439383,-38999.57609156291,-43763.67614879695,-36243.18004676385,-102499.99999999981,22242.437152259503
2017-10-19,8221.922824473982,39075.773020726956,13641.530882910758,82037.65919212569,44999.99999999948,187976.88592023688
2017-10-20,250211.1121856221,89868.58838491152,-46923.48444713557,-110731.21454658496,-149999.999999999,32425.001576814073
2017-10-23,-82021.53319762484,-158676.56988521438,29655.539502699834,3522.780648190782,12499.999999999734,-195019.78293194887
2017-10-24,252342.10250425938,8507.742045260613,12888.55193328331,-31697.58159192404,-75000.00000000063,167040.81489087868
2017-10-25,-167670.85747827537,0.0,-56788.06693420246,4705.882352942225,-94999.99999999953,-314753.04205953516
2017-10-26,107117.78155173657,105451.14380474451,108132.80536094983,-107025.24698134042,-20000.00000000002,193676.4837360905
2017-10-27,49850.731981638804,-311310.37983250123,-108482.74822962134,26060.175313905587,60000.00000000005,-283882.2207665781
2017-10-30,-127623.357154647,-54996.99235197886,3046.4584920020243,66219.94481671223,144999.99999999956,31646.05380208796
2017-10-31,42721.79141144195,82722.96423954994,59387.848332572714,-83588.41535201222,-14999.999999999458,86244.18863155291
2017-11-01,86492.24630452368,-1716.2962327299524,60551.0142294885,84056.82715074913,-0.0,229383.79145203138
2017-11-02,121346.22515629024,-39478.20116718015,-27836.292506771,9418.412997411751,72499.99999999978,135950.1444797506
2017-11-03,34127.45053848254,56754.6650614803,-152395.3225198038,-98831.28088477689,10000.00000000001,-150344.48780461785
2017-11-06,13723.921681249029,-80603.67003944302,20684.90002298473,152783.26095539142,57500.00000000033,164088.4126201825
2017-11-07,13094.2967723513,-3443.822643134364,72629.96941895805,-66828.20071908791,32499.999999999753,47952.24282908683
2017-11-08,9107.607303574516,-20666.49444588009,-2277.039848197493,93036.03674334582,-45000.0000000006,34200.10975284215
2017-11-09,-150644.89953894867,-6895.957245063311,-44791.98299423004,46816.479400747514,-14999.999999999458,-170516.36037749393
2017-11-10,-59268.32989940178,86229.19720617794,23640.661938535424,-154013.69010578535,-172499.99999999988,-275912.16086047364
2017-11-13,26135.450070683408,24040.52545719626,-18259.28180158254,57764.85381955298,-0.0,89681.5475458501
2017-11-14,-45139.22959764716,6860.475087901996,2286.5853658537994,49322.79026070519,47500.00000000032,60830.62111681414
2017-11-15,-206610.8288654167,219459.92284611915,26670.73077802451,-58525.16582130374,114999.99999999955,95994.65893742278
2017-11-16,281368.27883984084,0.0,0.0,10575.793184490756,-65000.00000000061,226944.072024331
2017-11-17,-149379.58152232255,-27134.740948020484,31919.744642041613,216063.87975575126,17500.000000000295,88969.30192745014
2017-11-20,108019.69668947419,-76420.14095270433,2272.727272727426,-245408.24201265632,-44999.99999999948,-256535.9590031585
2017-11-21,239753.34534340975,15342.652574155125,31810.952056350317,76494.58653695374,22499.99999999974,385901.5365108687
2017-11-22,-95916.50654088956,-6813.729665273716,755.0018875046583,122941.22238700966,102499.99999999981,123465.98806835085
2017-11-24,47323.87493422307,199369.51520831414,46051.63823040881,0.0,-0.0,292745.028372946
2017-11-27,33859.00070421832,121477.98211574301,12775.231081385564,25549.70579126681,-14999.999999999458,178661.91969261426
2017-11-28,379866.56929923425,-35217.17256414814,-1501.0507355150971,10434.379347660228,-25000.00000000058,328582.7253472307
2017-11-29,152661.58794565164,-95758.08483829995,32277.435820446954,-145979.7636518134,-94999.99999999953,-151798.8247240143
2017-11-30,484883.88800986495,6752.194463199857,38907.594463148955,-104126.04321035578,-102499.99999999981,323917.6337258581
2017-12-01,-58774.69631081878,77624.02969962779,84221.51002459577,65975.49481621057,137499.9999999993,306546.33822961466
2017-12-04,84439.36200636881,-63876.2817280214,-26607.53880266098,-52783.85986862644,-42499.99999999976,-101328.31839293976
2017-12-05,-157650.97231170756,13490.725126477088,-14080.331999407614,-149493.83975516094,57500.00000000033,-250234.41893979875
2017-12-06,-57506.74920101284,-58982.13683855902,-44526.90166975914,14267.596702601804,64999.999999999505,-81748.1910067297
2017-12-07,102313.87300644546,-49015.46522437572,-17144.986954901186,-154418.751979728,-114999.99999999955,-233265.331152559
2017-12-08,170117.64667009155,-54218.90884445668,68697.72998805424,-55208.83341334437,-17500.000000000295,111887.63440034442
2017-12-11,81813.34661779838,-3397.893306149591,-68229.01216256394,-18069.38644394518,-4999.99999999945,-12882.945294859786
2017-12-12,170464.4011345835,13593.88275275819,-32108.72162485057,-62716.089089008834,-45000.0000000006,44233.47317348169
2017-12-13,115163.15170905122,-59432.84088979484,-22473.593527604364,83568.8332660478,134999.99999999956,251825.5505576994
2017-12-14,-109290.33984762637,158392.2336711252,68323.4477062844,101172.31411594486,7500.000000000284,226097.65564572837
2017-12-15,204327.77638598077,-103075.36329841049,17151.379567486023,5981.815281544956,-22499.99999999974,101885.60793660153
2017-12-18,199422.0286275905,-52653.92781316214,-86354.5001116639,94475.00597943303,-92499.99999999981,62388.60668219767
2017-12-19,-52869.450875679955,68119.8910081715,48058.87211834392,-17826.018063698546,-177500.00000000044,-132016.7058128635
2017-12-20,-39729.74883607982,96741.34419551895,4483.96980793575,64250.01983025202,-84999.99999999952,40745.584997627375
2017-12-21,78757.13046449961,62494.72172958459,-11204.900276388096,14216.886501856596,40000.00000000004,184263.83841955272
2017-12-22,-39869.19691440827,-35359.488129314,5982.650314089177,95873.11607354376,-10000.00000000001,16627.08134391065
2017-12-26,-11099.189385502807,26988.276967192527,-2989.5366218246622,102320.84052061995,44999.99999999948,160220.39148048448
2017-12-27,39729.31612558295,-25267.4134591091,-747.6076555024135,33875.86636554807,132499.99999999985,180090.16137651936
2017-12-28,89300.20222569612,72524.87771968408,21682.24299065491,82750.58275058033,-44999.99999999948,221257.90568661602
2017-12-29,-166689.41451860042,68901.77296025702,27603.700387943685,141411.0192411733,67500.00000000033,138727.07807077392
2018-01-02,148372.40009999642,117233.29425556982,52079.45837363281,84972.82400673823,-150000.00000000015,252657.97673593715
2018-01-03,139117.3303587978,84915.0849150826,62911.701576493506,28545.329984013268,44999.99999999948,360489.4468343867
