date,pnl,loss,var,exception
2018-08-21,244613.7564103268,-244613.7564103268,965101.8148480246,False
2018-08-22,208169.9097080353,-208169.9097080353,965101.8148480246,False
2018-08-23,-202773.93333463345,202773.93333463345,965101.8148480246,False
2018-08-24,267981.47300607926,-267981.47300607926,965101.8148480246,False
2018-08-27,553145.4053023276,-553145.4053023276,965101.8148480246,False
2018-08-28,-2447.7147374923807,2447.7147374923807,965101.8148480246,False
2018-08-29,34777.92667076707,-34777.92667076707,965101.8148480246,False
2018-08-30,-46036.905140925934,46036.905140925934,965101.8148480246,False
2018-08-31,-75737.61149158308,75737.61149158308,965101.8148480246,False
2018-09-04,-428975.2552383574,428975.2552383574,965101.8148480246,False
2018-09-05,1264.5329570892827,-1264.5329570892827,965101.8148480246,False
2018-09-06,250476.66046474347,-250476.66046474347,965101.8148480246,False
2018-09-07,-336192.9149722953,336192.9149722953,965101.8148480246,False
2018-09-10,-173034.37168903314,173034.37168903314,965101.8148480246,False
2018-09-11,219266.65307693163,-219266.65307693163,965101.8148480246,False
2018-09-12,181566.02335415938,-181566.02335415938,965101.8148480246,False
2018-09-13,243565.19044645975,-243565.19044645975,965101.8148480246,False
2018-09-14,5708.875762303607,-5708.875762303607,965101.8148480246,False
2018-09-17,-219103.24961364304,219103.24961364304,965101.8148480246,False
2018-09-18,219104.74831147722,-219104.74831147722,965101.8148480246,False
2018-09-19,227526.83893224935,-227526.83893224935,965101.8148480246,False
2018-09-20,366326.7716026497,-366326.7716026497,965101.8148480246,False
2018-09-21,286187.5726758506,-286187.5726758506,965101.8148480246,False
2018-09-24,-409977.89794084744,409977.89794084744,965101.8148480246,False
2018-09-25,-111579.49507795804,111579.49507795804,965101.8148480246,False
2018-09-26,-48723.62305199665,48723.62305199665,965101.8148480246,False
2018-09-27,-91106.3816189328,91106.3816189328,965101.8148480246,False
2018-09-28,-120960.33628626655,120960.33628626655,965101.8148480246,False
2018-10-01,54202.295331582405,-54202.295331582405,965101.8148480246,False
2018-10-02,371807.8084669874,-371807.8084669874,965101.8148480246,False
2018-10-03,-334912.6137396607,334912.6137396607,965101.8148480246,False
2018-10-04,-529035.4525263641,529035.4525263641,965101.8148480246,False
2018-10-05,-119712.47247797801,119712.47247797801,965101.8148480246,False
2018-10-08,-89444.73736065438,89444.73736065438,965101.8148480246,False
2018-10-09,-52550.61347917644,52550.61347917644,965101.8148480246,False
2018-10-10,-1045994.8052501555,1045994.8052501555,965101.8148480246,True
2018-10-11,-1859.426294882287,1859.426294882287,1032063.6980198345,False
2018-10-12,434263.21144966304,-434263.21144966304,1032063.6980198345,False
2018-10-15,-241858.82621889422,241858.82621889422,1032063.6980198345,False
2018-10-16,882240.9208561699,-882240.9208561699,1032063.6980198345,False
2018-10-17,-215448.12822236802,215448.12822236802,1032063.6980198345,False
2018-10-18,-592008.5745049663,592008.5745049663,1032063.6980198345,False
2018-10-19,-115036.36123299964,115036.36123299964,1032063.6980198345,False
2018-10-22,-102795.36320755568,102795.36320755568,1032063.6980198345,False
2018-10-23,-96331.74037201372,96331.74037201372,1032063.6980198345,False
2018-10-24,-787561.406198274,787561.406198274,1032063.6980198345,False
2018-10-25,356338.70205409976,-356338.70205409976,1032063.6980198345,False
2018-10-26,-311726.7082845038,311726.7082845038,1032063.6980198345,False
2018-10-29,-428654.6485051046,428654.6485051046,1032063.6980198345,False
2018-10-30,474452.3625398295,-474452.3625398295,1032063.6980198345,False
2018-10-31,-34988.31471444141,34988.31471444141,1032063.6980198345,False
2018-11-01,696097.7158479419,-696097.7158479419,1032063.6980198345,False
2018-11-02,-52435.706806492904,52435.706806492904,1032063.6980198345,False
2018-11-05,276217.7386458597,-276217.7386458597,1032063.6980198345,False
2018-11-06,198853.6118931289,-198853.6118931289,1032063.6980198345,False
2018-11-07,864093.939078977,-864093.939078977,1032063.6980198345,False
2018-11-08,-74810.24623981702,74810.24623981702,1032063.6980198345,False
2018-11-09,-522387.5158410223,522387.5158410223,1032063.6980198345,False
2018-11-12,-1041164.5872240884,1041164.5872240884,1032063.6980198345,True
2018-11-13,-286843.4854319873,286843.4854319873,1043627.9984173826,False
2018-11-14,146405.66360566046,-146405.66360566046,1043627.9984173826,False
2018-11-15,337442.1926644866,-337442.1926644866,1043627.9984173826,False
2018-11-16,234830.9642818258,-234830.9642818258,1043627.9984173826,False
2018-11-19,-265452.1129555115,265452.1129555115,1043627.9984173826,False
2018-11-20,-706882.4303219494,706882.4303219494,1043627.9984173826,False
2018-11-21,-150308.74296721455,150308.74296721455,1043627.9984173826,False
2018-11-23,-133164.31040961307,133164.31040961307,1043627.9984173826,False
2018-11-26,249098.89150959882,-249098.89150959882,1043627.9984173826,False
2018-11-27,78909.47170276497,-78909.47170276497,1043627.9984173826,False
2018-11-28,914303.9738575043,-914303.9738575043,1043627.9984173826,False
2018-11-29,204270.0504765194,-204270.0504765194,1043627.9984173826,False
2018-11-30,293969.19729365985,-293969.19729365985,1043627.9984173826,False
2018-12-03,501794.99915507855,-501794.99915507855,1043627.9984173826,False
2018-12-04,-824013.8450487716,824013.8450487716,1043627.9984173826,False
2018-12-06,-36294.37020088501,36294.37020088501,1043627.9984173826,False
2018-12-07,-527557.1576545914,527557.1576545914,1043627.9984173826,False
2018-12-10,-2730.691644135517,2730.691644135517,1043627.9984173826,False
2018-12-11,-358152.75040535,358152.75040535,1043627.9984173826,False
2018-12-12,74207.898691403,-74207.898691403,1043627.9984173826,False
2018-12-13,264230.7619953188,-264230.7619953188,1043627.9984173826,False
2018-12-14,-721045.3850965475,721045.3850965475,1043627.9984173826,False
2018-12-17,-682550.2428391211,682550.2428391211,1043627.9984173826,False
2018-12-18,325941.2668310424,-325941.2668310424,1043627.9984173826,False
2018-12-19,-293048.23877403233,293048.23877403233,1043627.9984173826,False
2018-12-20,-581071.96403771,581071.96403771,1043627.9984173826,False
2018-12-21,-607149.3093619063,607149.3093619063,1043627.9984173826,False
2018-12-24,-1181725.0075359975,1181725.0075359975,1043627.9984173826,True
2018-12-26,2023584.228655687,-2023584.228655687,1115217.2084159337,False
2018-12-27,501170.48849721893,-501170.48849721893,1115217.2084159337,False
2018-12-28,53296.39446270185,-53296.39446270185,1115217.2084159337,False
2018-12-31,562212.6778285009,-562212.6778285009,1115217.2084159337,False
2019-01-02,208087.75971170366,-208087.75971170366,1115217.2084159337,False
2019-01-03,-1028687.7407026663,1028687.7407026663,1115217.2084159337,False
2019-01-04,998650.300476843,-998650.300476843,1115217.2084159337,False
2019-01-07,254396.76959085776,-254396.76959085776,1115217.2084159337,False
2019-01-08,416699.30942892446,-416699.30942892446,1115217.2084159337,False
2019-01-09,96833.14969988089,-96833.14969988089,1115217.2084159337,False
2019-01-10,340480.926463999,-340480.926463999,1115217.2084159337,False
2019-01-11,-19509.307244695563,19509.307244695563,1115217.2084159337,False
2019-01-14,-136400.53547804788,136400.53547804788,1115217.2084159337,False
2019-01-15,233890.29536646453,-233890.29536646453,1115217.2084159337,False
2019-01-16,118919.17165342435,-118919.17165342435,1115217.2084159337,False
2019-01-17,161211.841468743,-161211.841468743,1115217.2084159337,False
2019-01-18,349992.3206488626,-349992.3206488626,1115217.2084159337,False
2019-01-22,-391580.4116136923,391580.4116136923,1115217.2084159337,False
2019-01-23,232358.87478908035,-232358.87478908035,1115217.2084159337,False
2019-01-24,166797.62795564823,-166797.62795564823,1115217.2084159337,False
2019-01-25,274949.1778948276,-274949.1778948276,1115217.2084159337,False
2019-01-28,25170.942502580318,-25170.942502580318,1115217.2084159337,False
2019-01-29,214077.97930952598,-214077.97930952598,1115217.2084159337,False
2019-01-30,629215.7019005883,-629215.7019005883,1115217.2084159337,False
2019-01-31,361954.25927656237,-361954.25927656237,1115217.2084159337,False
2019-02-01,-154171.1724775491,154171.1724775491,1115217.2084159337,False
2019-02-04,117253.67037226321,-117253.67037226321,1115217.2084159337,False
2019-02-05,224233.42054147142,-224233.42054147142,1043627.9984173826,False
2019-02-06,-185129.80914272447,185129.80914272447,1043627.9984173826,False
2019-02-07,-275348.67587443336,275348.67587443336,1043627.9984173826,False
2019-02-08,-24537.61560685496,24537.61560685496,1035050.9324285914,False
2019-02-11,-258918.41348141042,258918.41348141042,1035050.9324285914,False
2019-02-12,352448.1717875793,-352448.1717875793,1035050.9324285914,False
2019-02-13,241156.7346536758,-241156.7346536758,1035050.9324285914,False
2019-02-14,-176942.1236358554,176942.1236358554,1035050.9324285914,False
2019-02-15,690596.6871427072,-690596.6871427072,1035050.9324285914,False
2019-02-19,437327.52811363793,-437327.52811363793,1035050.9324285914,False
2019-02-20,264457.50088032294,-264457.50088032294,1035050.9324285914,False
2019-02-21,-453047.43783497304,453047.43783497304,1035050.9324285914,False
2019-02-22,384052.3529210782,-384052.3529210782,1035050.9324285914,False
2019-02-25,16025.426388925342,-16025.426388925342,1035050.9324285914,False
2019-02-26,130415.19811296088,-130415.19811296088,1035050.9324285914,False
2019-02-27,-180298.64473795233,180298.64473795233,1035050.9324285914,False
2019-02-28,-171497.5136240876,171497.5136240876,1035050.9324285914,False
2019-03-01,-200494.74872335658,200494.74872335658,1035050.9324285914,False
2019-03-04,-343217.03636981116,343217.03636981116,1035050.9324285914,False
2019-03-05,-164977.16968499887,164977.16968499887,1035050.9324285914,False
2019-03-06,-141296.48482631153,141296.48482631153,1035050.9324285914,False
2019-03-07,-114427.12475117858,114427.12475117858,1035050.9324285914,False
2019-03-08,-123189.03602008104,123189.03602008104,1035050.9324285914,False
2019-03-11,117379.74304215866,-117379.74304215866,1035050.9324285914,False
2019-03-12,300032.31062327104,-300032.31062327104,1035050.9324285914,False
2019-03-13,229986.52569879545,-229986.52569879545,1035050.9324285914,False
2019-03-14,45904.572281786335,-45904.572281786335,1035050.9324285914,False
2019-03-15,318130.0516850638,-318130.0516850638,1035050.9324285914,False
2019-03-18,98422.93945658054,-98422.93945658054,1035050.9324285914,False
2019-03-19,-8419.280968347539,8419.280968347539,1035050.9324285914,False
2019-03-20,-7018.52640867696,7018.52640867696,1035050.9324285914,False
2019-03-21,433219.31174136733,-433219.31174136733,1035050.9324285914,False
2019-03-22,-500252.65995593206,500252.65995593206,1035050.9324285914,False
2019-03-25,143420.23226833754,-143420.23226833754,1035050.9324285914,False
2019-03-26,163493.25715949768,-163493.25715949768,1035050.9324285914,False
2019-03-27,-69550.0148996303,69550.0148996303,1035050.9324285914,False
2019-03-28,-226893.1898797971,226893.1898797971,1035050.9324285914,False
2019-03-29,150082.16536931187,-150082.16536931187,1035050.9324285914,False
2019-04-01,147512.11273079488,-147512.11273079488,1035050.9324285914,False
2019-04-02,-43810.34904195558,43810.34904195558,1035050.9324285914,False
2019-04-03,2553.4627370255184,-2553.4627370255184,1035050.9324285914,False
2019-04-04,338387.0317403503,-338387.0317403503,1035050.9324285914,False
2019-04-05,-15902.654698560775,15902.654698560775,1035050.9324285914,False
2019-04-08,-118848.58295584166,118848.58295584166,1035050.9324285914,False
2019-04-09,-45685.49396141429,45685.49396141429,1035050.9324285914,False
2019-04-10,143200.58112535893,-143200.58112535893,1035050.9324285914,False
2019-04-11,-271356.70188697724,271356.70188697724,1035050.9324285914,False
2019-04-12,182546.45794336556,-182546.45794336556,1035050.9324285914,False
2019-04-15,36445.27781749341,-36445.27781749341,1035050.9324285914,False
2019-04-16,-158447.69984115328,158447.69984115328,1035050.9324285914,False
2019-04-17,-87726.94875049114,87726.94875049114,1035050.9324285914,False
2019-04-18,237924.5472439151,-237924.5472439151,1035050.9324285914,False
2019-04-22,-246602.10656946068,246602.10656946068,1035050.9324285914,False
2019-04-23,207303.85421557637,-207303.85421557637,1035050.9324285914,False
2019-04-24,20057.133509194246,-20057.133509194246,1035050.9324285914,False
2019-04-25,-356104.6467627887,356104.6467627887,1035050.9324285914,False
2019-04-26,251290.91585012642,-251290.91585012642,1035050.9324285914,False
2019-04-29,-94506.85148104321,94506.85148104321,1035050.9324285914,False
2019-04-30,239612.10277640313,-239612.10277640313,1035050.9324285914,False
2019-05-01,-96653.44733686853,96653.44733686853,1035050.9324285914,False
2019-05-02,-418259.2187654849,418259.2187654849,1035050.9324285914,False
2019-05-03,363501.6410326275,-363501.6410326275,1035050.9324285914,False
2019-05-06,131058.85857210122,-131058.85857210122,1035050.9324285914,False
2019-05-07,-486554.69486320496,486554.69486320496,1035050.9324285914,False
2019-05-08,-172438.2780492889,172438.2780492889,1035050.9324285914,False
2019-05-09,-107845.56306656536,107845.56306656536,1035050.9324285914,False
2019-05-10,226533.6052369549,-226533.6052369549,1035050.9324285914,False
2019-05-13,-514213.1979981812,514213.1979981812,1035050.9324285914,False
2019-05-14,146629.2435403599,-146629.2435403599,1035050.9324285914,False
2019-05-15,182678.3570669932,-182678.3570669932,1035050.9324285914,False
2019-05-16,56817.82594349208,-56817.82594349208,1035050.9324285914,False
2019-05-17,-323920.1984894053,323920.1984894053,1035050.9324285914,False
2019-05-20,-220597.03175915434,220597.03175915434,1035050.9324285914,False
2019-05-21,200699.25740656472,-200699.25740656472,1035050.9324285914,False
2019-05-22,-34859.42195605497,34859.42195605497,1035050.9324285914,False
2019-05-23,-90250.9917881756,90250.9917881756,1035050.9324285914,False
2019-05-24,94305.21481533282,-94305.21481533282,1035050.9324285914,False
2019-05-28,-231941.14298196236,231941.14298196236,1035050.9324285914,False
2019-05-29,-235914.3853525031,235914.3853525031,1035050.9324285914,False
2019-05-30,73829.53957454252,-73829.53957454252,1035050.9324285914,False
2019-05-31,-88810.93957369853,88810.93957369853,1035050.9324285914,False
2019-06-03,454371.6699192923,-454371.6699192923,1035050.9324285914,False
2019-06-04,783365.0965825533,-783365.0965825533,1035050.9324285914,False
2019-06-05,377100.70459098683,-377100.70459098683,1035050.9324285914,False
2019-06-06,295241.5905702144,-295241.5905702144,1035050.9324285914,False
2019-06-07,591221.0145598496,-591221.0145598496,1035050.9324285914,False
2019-06-10,-130025.01197609259,130025.01197609259,1035050.9324285914,False
2019-06-11,-20964.35344073777,20964.35344073777,1035050.9324285914,False
2019-06-12,83215.77375534072,-83215.77375534072,1035050.9324285914,False
2019-06-13,225033.7546705894,-225033.7546705894,1035050.9324285914,False
2019-06-14,-56495.35925082105,56495.35925082105,1035050.9324285914,False
2019-06-17,-145370.7843658053,145370.7843658053,1035050.9324285914,False
2019-06-18,598069.928458016,-598069.928458016,1035050.9324285914,False
2019-06-19,77910.15687895309,-77910.15687895309,1035050.9324285914,False
2019-06-20,1080922.2067908687,-1080922.2067908687,1035050.9324285914,False
2019-06-21,-32980.550054417254,32980.550054417254,1035050.9324285914,False
2019-06-24,514387.6898990596,-514387.6898990596,1035050.9324285914,False
2019-06-25,-143234.20246163622,143234.20246163622,1035050.9324285914,False
2019-06-26,-278607.1781874605,278607.1781874605,1035050.9324285914,False
2019-06-27,76801.06449389935,-76801.06449389935,1035050.9324285914,False
2019-06-28,103110.84641194012,-103110.84641194012,1035050.9324285914,False
2019-07-01,-186740.98266284633,186740.98266284633,1035050.9324285914,False
2019-07-02,264755.8857986176,-264755.8857986176,1035050.9324285914,False
2019-07-03,207765.87800856336,-207765.87800856336,1035050.9324285914,False
2019-07-05,-345622.5680042657,345622.5680042657,1035050.9324285914,False
2019-07-08,-262411.0072879826,262411.0072879826,1035050.9324285914,False
2019-07-09,-101783.81361687082,101783.81361687082,1035050.9324285914,False
2019-07-10,158177.18498826184,-158177.18498826184,1035050.9324285914,False
2019-07-11,218075.14743347914,-218075.14743347914,1035050.9324285914,False
2019-07-12,409577.32517549524,-409577.32517549524,1035050.9324285914,False
2019-07-15,160377.10949856509,-160377.10949856509,1035050.9324285914,False
2019-07-16,-189178.14922749408,189178.14922749408,1035050.9324285914,False
2019-07-17,-40418.18048771573,40418.18048771573,1035050.9324285914,False
2019-07-18,162808.53624335845,-162808.53624335845,1035050.9324285914,False
2019-07-19,19103.31236033347,-19103.31236033347,1035050.9324285914,False
2019-07-22,-63841.9174037974,63841.9174037974,1035050.9324285914,False
2019-07-23,44378.51164186103,-44378.51164186103,1035050.9324285914,False
2019-07-24,-139881.72645795823,139881.72645795823,1035050.9324285914,False
2019-07-25,-297740.6358347451,297740.6358347451,1035050.9324285914,False
2019-07-26,78425.42733841663,-78425.42733841663,1035050.9324285914,False
2019-07-29,27679.240276919925,-27679.240276919925,1035050.9324285914,False
2019-07-30,-47785.66352235559,47785.66352235559,1035050.9324285914,False
2019-07-31,-385355.65016396716,385355.65016396716,1035050.9324285914,False
2019-08-01,-263826.2052595803,263826.2052595803,1035050.9324285914,False
2019-08-02,216643.9028773498,-216643.9028773498,1035050.9324285914,False
2019-08-05,-441353.0666900033,441353.0666900033,1035050.9324285914,False
2019-08-06,744001.5381805144,-744001.5381805144,1035050.9324285914,False
2019-08-07,406912.2585991008,-406912.2585991008,1035050.9324285914,False
2019-08-08,296374.2417528215,-296374.2417528215,1035050.9324285914,False
2019-08-09,-205951.6544490014,205951.6544490014,1035050.9324285914,False
2019-08-12,-258810.7297819125,258810.7297819125,1035050.9324285914,False
2019-08-13,450140.5609211567,-450140.5609211567,1035050.9324285914,False
2019-08-14,-767320.9435254941,767320.9435254941,1035050.9324285914,False
2019-08-15,239781.594925631,-239781.594925631,1035050.9324285914,False
2019-08-16,298943.9468437244,-298943.9468437244,1035050.9324285914,False
2019-08-19,91294.84134046297,-91294.84134046297,1035050.9324285914,False
2019-08-20,-141331.8150871251,141331.8150871251,1035050.9324285914,False
2019-08-21,335731.74491604016,-335731.74491604016,1035050.9324285914,False
2019-08-22,-126426.27680408912,126426.27680408912,1035050.9324285914,False
2019-08-23,-246231.61178519702,246231.61178519702,1035050.9324285914,False
2019-08-26,437802.74213702505,-437802.74213702505,1035050.9324285914,False
2019-08-27,15920.501799590624,-15920.501799590624,1035050.9324285914,False
2019-08-28,404116.8689020647,-404116.8689020647,1035050.9324285914,False
2019-08-29,143898.6843948242,-143898.6843948242,1035050.9324285914,False
2019-08-30,-62728.21093295355,62728.21093295355,1035050.9324285914,False
2019-09-03,-280117.0229414607,280117.0229414607,1035050.9324285914,False
2019-09-04,408393.5933364696,-408393.5933364696,1035050.9324285914,False
2019-09-05,133094.60940521426,-133094.60940521426,1035050.9324285914,False
2019-09-06,100236.95404230205,-100236.95404230205,1035050.9324285914,False
2019-09-09,-230590.65455250826,230590.65455250826,1035050.9324285914,False
2019-09-10,-122942.51484987806,122942.51484987806,1035050.9324285914,False
2019-09-11,271530.92935221497,-271530.92935221497,1035050.9324285914,False
2019-09-12,-126427.41716451854,126427.41716451854,1035050.9324285914,False
2019-09-13,-233479.09965634125,233479.09965634125,1035050.9324285914,False
2019-09-16,275735.2340606867,-275735.2340606867,1035050.9324285914,False
2019-09-17,-56982.676065250314,56982.676065250314,1035050.9324285914,False
2019-09-18,320680.4290763504,-320680.4290763504,1035050.9324285914,False
2019-09-19,-233015.45085643415,233015.45085643415,1035050.9324285914,False
2019-09-20,6210.684245257493,-6210.684245257493,1035050.9324285914,False
2019-09-23,203474.16971964348,-203474.16971964348,1035050.9324285914,False
2019-09-24,5449.455064390786,-5449.455064390786,1035050.9324285914,False
2019-09-25,-216150.92779296188,216150.92779296188,1035050.9324285914,False
2019-09-26,-173970.02969863848,173970.02969863848,1035050.9324285914,False
2019-09-27,-228255.81051983844,228255.81051983844,1035050.9324285914,False
2019-09-30,-203170.21959079083,203170.21959079083,1035050.9324285914,False
2019-10-01,-283745.6981364916,283745.6981364916,1035050.9324285914,False
2019-10-02,-273057.4425468096,273057.4425468096,1035050.9324285914,False
2019-10-03,438061.84048755583,-438061.84048755583,1035050.9324285914,False
2019-10-04,592327.5344880059,-592327.5344880059,1035050.9324285914,False
2019-10-07,-290309.74480908853,290309.74480908853,1035050.9324285914,False
2019-10-08,-444642.7665955138,444642.7665955138,1035050.9324285914,False
2019-10-09,125377.84009113762,-125377.84009113762,1035050.9324285914,False
2019-10-10,-39527.79750219738,39527.79750219738,928397.531832256,False
2019-10-11,288167.7980819036,-288167.7980819036,928397.531832256,False
2019-10-14,284513.02934607124,-284513.02934607124,928397.531832256,False
2019-10-15,66090.90394225856,-66090.90394225856,928397.531832256,False
2019-10-16,262544.1342295298,-262544.1342295298,928397.531832256,False
2019-10-17,173691.75728312312,-173691.75728312312,928397.531832256,False
2019-10-18,-218335.55808520754,218335.55808520754,928397.531832256,False
2019-10-21,-19647.09769249118,19647.09769249118,928397.531832256,False
2019-10-22,49974.957968297866,-49974.957968297866,928397.531832256,False
2019-10-23,57102.35005258856,-57102.35005258856,928397.531832256,False
2019-10-24,70924.37167353471,-70924.37167353471,928397.531832256,False
2019-10-25,3130.9364925841073,-3130.9364925841073,928397.531832256,False
2019-10-28,-95051.05777924073,95051.05777924073,928397.531832256,False
2019-10-29,36464.18291294473,-36464.18291294473,928397.531832256,False
2019-10-30,340629.24869582185,-340629.24869582185,928397.531832256,False
2019-10-31,366878.17406221904,-366878.17406221904,928397.531832256,False
2019-11-01,298274.9590003469,-298274.9590003469,928397.531832256,False
2019-11-04,18240.981749842467,-18240.981749842467,928397.531832256,False
2019-11-05,-535271.650905022,535271.650905022,928397.531832256,False
2019-11-06,117756.39644284574,-117756.39644284574,928397.531832256,False
2019-11-07,-335561.4740087332,335561.4740087332,928397.531832256,False
2019-11-08,-189288.25350641776,189288.25350641776,928397.531832256,False
2019-11-11,-55426.66287462805,55426.66287462805,928397.531832256,False
2019-11-12,122002.32139165157,-122002.32139165157,796234.3233023651,False
2019-11-13,266722.42641301913,-266722.42641301913,796234.3233023651,False
2019-11-14,242465.44726030328,-242465.44726030328,796234.3233023651,False
2019-11-15,221982.65745389296,-221982.65745389296,796234.3233023651,False
2019-11-18,234753.62485636698,-234753.62485636698,796234.3233023651,False
2019-11-19,5863.183117368353,-5863.183117368353,796234.3233023651,False
2019-11-20,-23260.022083919655,23260.022083919655,796234.3233023651,False
2019-11-21,-261914.2483329401,261914.2483329401,796234.3233023651,False
2019-11-22,103929.94903297094,-103929.94903297094,796234.3233023651,False
2019-11-25,68414.51954985035,-68414.51954985035,796234.3233023651,False
2019-11-26,179706.27056168142,-179706.27056168142,796234.3233023651,False
2019-11-27,-92161.95864802158,92161.95864802158,796234.3233023651,False
2019-11-29,-119443.93472424986,119443.93472424986,796234.3233023651,False
2019-12-02,-402780.70745527477,402780.70745527477,796234.3233023651,False
2019-12-03,258162.68284673203,-258162.68284673203,796234.3233023651,False
2019-12-04,19291.571500022488,-19291.571500022488,744645.9198953098,False
2019-12-05,108295.48338843754,-108295.48338843754,744645.9198953098,False
2019-12-06,208759.524555881,-208759.524555881,744645.9198953098,False
2019-12-09,-193723.52876299957,193723.52876299957,744645.9198953098,False
2019-12-10,4374.593348480665,-4374.593348480665,744645.9198953098,False
2019-12-11,253570.39355076657,-253570.39355076657,744645.9198953098,False
2019-12-12,111825.91306630959,-111825.91306630959,744645.9198953098,False
2019-12-13,588295.8040270931,-588295.8040270931,725783.3001891705,False
2019-12-16,-264957.13344201643,264957.13344201643,688836.8427853346,False
2019-12-17,4905.517931556025,-4905.517931556025,688836.8427853346,False
2019-12-18,-230243.59514659588,230243.59514659588,688836.8427853346,False
2019-12-19,178236.30865268613,-178236.30865268613,688836.8427853346,False
2019-12-20,2852.8705343755573,-2852.8705343755573,653616.7901414607,False
2019-12-23,61052.271044863,-61052.271044863,524953.0089806699,False
2019-12-24,-65094.14652663692,65094.14652663692,524953.0089806699,False
2019-12-26,500400.0870680419,-500400.0870680419,524953.0089806699,False
2019-12-27,183809.7340874606,-183809.7340874606,524953.0089806699,False
2019-12-30,-54154.71767810597,54154.71767810597,524953.0089806699,False
2019-12-31,135159.79554249992,-135159.79554249992,524953.0089806699,False
2020-01-02,685416.125471166,-685416.125471166,507372.534357479,False
2020-01-03,32104.049554579367,-32104.049554579367,507372.534357479,False
2020-01-06,119213.84812485671,-119213.84812485671,507372.534357479,False
2020-01-07,986.4853582730502,-986.4853582730502,507372.534357479,False
2020-01-08,-176599.87223924033,176599.87223924033,507372.534357479,False
2020-01-09,160835.05647309535,-160835.05647309535,507372.534357479,False
2020-01-10,-52652.50124727556,52652.50124727556,507372.534357479,False
2020-01-13,-51578.133820587296,51578.133820587296,507372.534357479,False
2020-01-14,46094.852115592395,-46094.852115592395,507372.534357479,False
2020-01-15,296813.87924045674,-296813.87924045674,507372.534357479,False
2020-01-16,295100.61666011665,-295100.61666011665,507372.534357479,False
2020-01-17,91717.00906916325,-91717.00906916325,507372.534357479,False
2020-01-21,-169952.57190479062,169952.57190479062,507372.534357479,False
2020-01-22,-9845.982655902193,9845.982655902193,507372.534357479,False
2020-01-23,223180.07501907268,-223180.07501907268,507372.534357479,False
2020-01-24,-87581.00287978133,87581.00287978133,507372.534357479,False
2020-01-27,-402101.56516369706,402101.56516369706,507372.534357479,False
2020-01-28,56522.56006256463,-56522.56006256463,507372.534357479,False
2020-01-29,116015.75280168308,-116015.75280168308,507372.534357479,False
2020-01-30,359962.88775405724,-359962.88775405724,507372.534357479,False
2020-01-31,-569248.1166107244,569248.1166107244,507372.534357479,True
2020-02-03,305751.20681987866,-305751.20681987866,524953.0089806699,False
2020-02-04,-148819.04421555565,148819.04421555565,524953.0089806699,False
2020-02-05,542458.8700637451,-542458.8700637451,524953.0089806699,False
2020-02-06,79950.77543826168,-79950.77543826168,524953.0089806699,False
2020-02-07,-217844.05552788987,217844.05552788987,524953.0089806699,False
2020-02-10,254162.5071334308,-254162.5071334308,524953.0089806699,False
2020-02-11,-240348.89488207534,240348.89488207534,524953.0089806699,False
2020-02-12,287291.6895020977,-287291.6895020977,524953.0089806699,False
2020-02-13,-123531.53758745852,123531.53758745852,524953.0089806699,False
2020-02-14,128380.53580354448,-128380.53580354448,524953.0089806699,False
2020-02-18,6269.8715285486105,-6269.8715285486105,524953.0089806699,False
2020-02-19,85602.19610763752,-85602.19610763752,524953.0089806699,False
2020-02-20,15580.365968580489,-15580.365968580489,524953.0089806699,False
2020-02-21,46707.5625641183,-46707.5625641183,524953.0089806699,False
2020-02-24,-607154.5132735017,607154.5132735017,524953.0089806699,True
2020-02-25,-1214445.500306571,1214445.500306571,552599.6484149299,True
2020-02-26,-53179.147506366964,53179.147506366964,588580.3789087405,False
2020-02-27,-1585230.3629761671,1585230.3629761671,588580.3789087405,True
2020-02-28,-559531.2698087301,559531.2698087301,688839.3927020163,False
2020-03-02,2184890.4691848313,-2184890.4691848313,688839.3927020163,False
2020-03-03,-228880.6731427029,228880.6731427029,688839.3927020163,False
2020-03-04,1729243.3683737402,-1729243.3683737402,688839.3927020163,False
2020-03-05,-889409.2866555994,889409.2866555994,688839.3927020163,True
2020-03-06,457567.09293718863,-457567.09293718863,829585.9985218467,False
2020-03-09,-1771341.2284086957,1771341.2284086957,829585.9985218467,True
2020-03-10,955015.6998885416,-955015.6998885416,1055177.755617592,False
2020-03-11,-2657779.04337589,2657779.04337589,1055177.755617592,True
2020-03-12,-4213034.5573521415,4213034.5573521415,1403545.7802680617,True
2020-03-13,1997160.411213899,-1997160.411213899,1680146.904346755,False
2020-03-16,-4450590.5044074515,4450590.5044074515,1680146.904346755,True
2020-03-17,1446651.1573329535,-1446651.1573329535,2223424.5140419565,False
2020-03-18,-3728133.154105236,3728133.154105236,2223424.5140419565,True
2020-03-19,203808.30297101304,-203808.30297101304,3203659.6398478467,False
2020-03-20,-1753055.1673062802,1753055.1673062802,3203659.6398478467,False
2020-03-23,393150.6722839527,-393150.6722839527,3203659.6398478467,False
2020-03-24,4849469.012878168,-4849469.012878168,3203659.6398478467,False
2020-03-25,720384.8157186421,-720384.8157186421,3203659.6398478467,False
2020-03-26,2723563.3877557786,-2723563.3877557786,3203659.6398478467,False
2020-03-27,-918305.1801757658,918305.1801757658,3203659.6398478467,False
2020-03-30,1668513.1272936729,-1668513.1272936729,3203659.6398478467,False
